날짜,시가,고가,저가,종가,거래량
2014-09-11,15895,16132,15754,15849,14416.0
2014-09-12,15848,16037,15754,15802,7807.0
2014-09-15,15801,15990,15754,15849,7034.0
2014-09-16,15848,16227,15848,16227,7960.0
2014-09-17,16179,16463,16179,16275,4748.0
2014-09-18,16368,16368,16037,16085,1696.0
2014-09-19,16227,16368,16085,16370,4696.0
2014-09-22,16368,16510,16132,16227,5314.0
2014-09-23,16416,16416,16085,16133,7743.0
2014-09-24,16132,16510,16132,16417,5425.0
2014-09-25,16416,16558,16085,16181,3071.0
2014-09-26,16463,16463,16179,16322,2903.0
2014-09-29,16510,16652,16321,16417,15465.0
2014-09-30,16416,16416,15848,16085,9737.0
2014-10-01,16085,16179,15895,16039,4732.0
2014-10-02,16132,16132,15754,15991,9306.0
2014-10-06,16085,16085,15754,15802,4455.0
2014-10-07,15990,15990,15564,15612,11184.0
2014-10-08,15895,15895,15564,15612,3962.0
2014-10-10,15564,15564,15139,15187,9115.0
2014-10-13,15185,15233,14855,14903,9618.0
2014-10-14,14902,14949,14524,14666,7059.0
2014-10-15,14618,14855,14381,14382,12442.0
2014-10-16,14334,14666,14287,14430,5542.0
2014-10-17,14429,14666,14239,14288,13505.0
2014-10-20,14334,14666,14193,14572,8967.0
2014-10-21,14429,14524,14193,14524,9806.0
2014-10-22,14570,14570,14381,14382,5233.0
2014-10-23,14381,14666,14287,14666,7815.0
2014-10-24,14570,14855,14334,14477,5857.0
2014-10-27,14618,14618,14287,14477,6909.0
2014-10-28,14334,14666,13956,14193,22796.0
2014-10-29,14193,14666,14193,14619,4384.0
2014-10-30,14476,14760,14334,14761,4844.0
2014-10-31,14524,14760,14381,14714,5104.0
2014-11-03,14429,14666,14287,14382,5542.0
2014-11-04,14239,14570,13956,14477,7886.0
2014-11-05,14429,15043,14334,14950,16956.0
2014-11-06,15091,15091,14570,14761,10384.0
2014-11-07,14949,15470,14902,15187,9673.0
2014-11-10,15185,15422,15139,15139,17586.0
2014-11-11,15091,15233,14902,14997,6069.0
2014-11-12,14855,15139,14855,14950,7947.0
2014-11-13,15422,15422,14902,15045,6418.0
2014-11-14,15281,15281,14855,14997,13708.0
2014-11-17,15043,15281,14902,15093,7698.0
2014-11-18,14997,15139,14902,15045,3772.0
2014-11-19,15043,15091,14855,14997,6193.0
2014-11-20,14902,14997,14666,14666,8309.0
2014-11-21,14666,14807,14524,14619,5442.0
2014-11-24,14618,14807,14570,14714,7591.0
2014-11-25,14760,14949,14712,14761,5739.0
2014-11-26,14949,14949,14712,14903,4375.0
2014-11-27,14949,15043,14807,14808,5523.0
2014-11-28,14855,15043,14807,14856,5267.0
2014-12-01,14902,14902,14712,14808,4535.0
2014-12-02,14807,14807,14570,14761,6911.0
2014-12-03,14760,14997,14666,14856,4687.0
2014-12-04,14949,15043,14855,14997,6747.0
2014-12-05,14997,15091,14902,14903,5131.0
2014-12-08,14902,14997,14807,14950,667647.0
2014-12-09,14997,14997,14855,14903,4789.0
2014-12-10,14902,15139,14902,15045,9523.0
2014-12-11,15043,15280,14902,15187,14347.0
2014-12-12,15233,15233,14902,14997,7789.0
2014-12-15,14949,14997,14666,14666,9400.0
2014-12-16,14524,14807,14476,14572,9519.0
2014-12-17,14570,14618,14476,14477,3881.0
2014-12-18,14524,14760,14193,14382,11604.0
2014-12-19,14381,14524,14334,14382,5313.0
2014-12-22,14334,14666,14334,14430,6151.0
2014-12-23,14570,14570,14381,14382,3632.0
2014-12-24,14524,14666,14381,14572,7931.0
2014-12-26,14570,14712,14570,14619,6884.0
2014-12-29,14712,14712,14429,14430,2818.0
2014-12-30,14429,14618,14381,14524,3383.0
2015-01-02,14381,14524,14287,14477,2195.0
2015-01-05,14712,14712,14476,14572,9549.0
2015-01-06,14476,14524,14287,14335,4381.0
2015-01-07,14524,14524,14287,14430,2838.0
2015-01-08,14429,14570,14334,14430,5500.0
2015-01-09,14524,14666,14476,14572,6684.0
2015-01-12,14712,14949,14666,14950,31003.0
2015-01-13,14949,15517,14949,15234,18533.0
2015-01-14,15233,15895,15233,15329,21948.0
2015-01-15,15517,15564,15328,15518,3447.0
2015-01-16,15422,15564,15043,15093,10118.0
2015-01-19,15091,15281,14760,14950,9547.0
2015-01-20,14902,15139,14902,15093,5334.0
2015-01-21,15233,15233,14949,15045,3432.0
2015-01-22,15043,15185,14902,14903,9748.0
2015-01-23,14902,15281,14902,15045,5728.0
2015-01-26,15043,15185,14997,15139,2859.0
2015-01-27,15139,15422,15139,15423,10057.0
2015-01-28,15375,15612,15281,15376,6141.0
2015-01-29,15422,15422,15091,15329,12535.0
2015-01-30,15422,15470,15043,15234,6806.0
2015-02-02,15233,15470,15043,15423,9323.0
2015-02-03,15422,15612,15281,15566,16868.0
2015-02-04,15564,15706,15375,15707,11382.0
2015-02-05,15706,15801,15470,15754,19476.0
2015-02-06,15612,15801,15612,15754,5109.0
2015-02-09,15754,15848,15658,15707,3960.0
2015-02-10,15612,15895,15612,15802,7878.0
2015-02-11,15706,16085,15658,15849,15723.0
2015-02-12,15658,15895,15612,15802,5495.0
2015-02-13,15801,16037,15612,15991,7643.0
2015-02-16,15990,16085,15754,16085,5379.0
2015-02-17,16085,16274,15943,16227,7548.0
2015-02-23,16227,16274,15943,16133,5516.0
2015-02-24,16227,16274,15943,16133,5475.0
2015-02-25,16085,16227,15990,16085,7452.0
2015-02-26,16037,16227,15990,16181,4130.0
2015-02-27,16085,16368,16085,16322,9657.0
2015-03-02,16085,16321,16085,16181,7835.0
2015-03-03,16179,16510,16132,16322,17523.0
2015-03-04,16227,16274,16085,16275,16351.0
2015-03-05,16274,16510,16274,16512,10744.0
2015-03-06,16510,16652,16368,16654,9001.0
2015-03-09,16510,16700,16368,16558,11969.0
2015-03-10,16416,16558,16179,16370,8685.0
2015-03-11,16368,16368,16085,16275,7466.0
2015-03-12,16179,16274,15990,16275,9914.0
2015-03-13,16179,16463,16179,16417,5332.0
2015-03-16,16321,16510,16274,16464,10711.0
2015-03-17,16368,16605,16321,16558,13479.0
2015-03-18,16463,16605,16321,16322,11279.0
2015-03-19,16274,16321,16037,16322,11547.0
2015-03-20,16179,16463,16085,16370,8991.0
2015-03-23,16274,16463,16132,16227,8356.0
2015-03-24,16227,16416,16132,16133,11375.0
2015-03-25,16132,16274,16037,16133,13165.0
2015-03-26,16179,16274,15895,15991,31477.0
2015-03-27,15990,16274,15990,16275,6741.0
2015-03-30,16274,16416,16132,16370,7606.0
2015-03-31,16274,16510,16274,16512,13812.0
2015-04-01,16510,16510,16227,16370,6950.0
2015-04-02,16463,16463,15990,16085,19804.0
2015-04-03,16179,16321,16037,16227,11988.0
2015-04-06,16227,16321,16037,16227,17814.0
2015-04-07,16132,16179,15943,16133,21597.0
2015-04-08,16132,16321,16037,16181,11277.0
2015-04-09,16179,16416,16037,16322,14396.0
2015-04-10,16227,16510,16132,16464,15255.0
2015-04-13,16510,16983,16368,16843,24867.0
2015-04-14,16936,17031,16747,16985,20436.0
2015-04-15,16983,17125,16889,16937,20567.0
2015-04-16,17031,17079,16794,16937,15338.0
2015-04-17,16936,16983,16747,16795,14414.0
2015-04-20,16747,16747,16463,16700,24961.0
2015-04-21,16794,16794,16558,16795,10696.0
2015-04-22,16747,16842,16463,16748,30372.0
2015-04-23,16747,16889,16510,16890,21056.0
2015-04-24,19396,19396,19396,19398,47697.0
2015-04-27,19965,21951,19917,20438,364849.0
2015-04-28,20011,22377,19869,21857,149697.0
2015-04-29,21526,21715,20295,20722,103012.0
2015-04-30,20579,21903,20390,20864,77902.0
2015-05-04,20957,21336,20248,20532,33604.0
2015-05-06,20390,20532,19728,20486,34501.0
2015-05-07,20484,21667,20342,21006,57435.0
2015-05-08,21005,22046,20957,21810,53874.0
2015-05-11,22235,22235,21526,21953,33579.0
2015-05-12,21951,21951,21526,21905,19903.0
2015-05-13,21762,22093,21572,21716,14110.0
2015-05-14,21715,21951,21147,21905,101937.0
2015-05-15,22140,22140,21289,21290,19293.0
2015-05-18,21289,21526,20911,20959,19308.0
2015-05-19,21384,21572,20768,21526,34239.0
2015-05-20,21526,22472,21289,22283,38988.0
2015-05-21,22566,22614,21620,22283,29587.0
2015-05-22,22472,22614,21903,22426,20501.0
2015-05-26,22472,22566,21951,22426,21477.0
2015-05-27,22046,22472,21715,21810,21861.0
2015-05-28,22235,22708,21715,22709,66880.0
2015-05-29,22708,23654,22472,23182,42157.0
2015-06-01,23228,24506,23228,24223,71807.0
2015-06-02,24222,24222,23087,23087,43460.0
2015-06-03,22945,23323,22235,22378,25978.0
2015-06-04,22282,22897,22188,22330,28604.0
2015-06-05,22140,22472,21999,22378,13612.0
2015-06-08,22046,22424,21809,22047,30442.0
2015-06-09,22140,22330,21999,21999,11517.0
2015-06-10,21999,22235,21809,21999,15781.0
2015-06-11,21903,22377,21857,22236,12010.0
2015-06-12,22235,22992,22093,22094,16733.0
2015-06-15,21999,22282,21572,21574,21022.0
2015-06-16,21572,22046,20957,21290,16946.0
2015-06-17,21289,21951,21005,21857,12206.0
2015-06-18,21715,22424,21667,22330,9208.0
2015-06-19,22140,22897,21903,22662,22756.0
2015-06-22,22850,22992,22282,22567,13330.0
2015-06-23,22614,23039,22377,22709,17535.0
2015-06-24,22708,22708,21478,21574,595874.0
2015-06-25,21809,22282,21620,21763,54634.0
2015-06-26,21572,21809,21053,21526,66170.0
2015-06-29,21099,21336,20438,20817,62629.0
2015-06-30,20768,21099,20201,20628,43582.0
2015-07-01,20626,20626,19680,20107,74785.0
2015-07-02,20295,20295,19869,20059,45147.0
2015-07-03,19965,20768,19822,20675,25743.0
2015-07-06,20438,20579,19869,19917,22913.0
2015-07-07,20059,20579,19869,20438,21637.0
2015-07-08,20674,21147,20342,20391,64090.0
2015-07-09,20390,20390,19633,20202,25575.0
2015-07-10,20390,20532,20059,20249,21214.0
2015-07-13,20106,20957,19965,20911,23782.0
2015-07-14,20911,21194,20532,21006,24098.0
2015-07-15,21099,21099,20342,20532,41771.0
2015-07-16,20484,20626,20153,20438,12837.0
2015-07-17,20579,20626,20153,20344,23172.0
2015-07-20,20248,20438,20106,20391,8387.0
2015-07-21,20484,20863,20390,20532,22275.0
2015-07-22,20532,20768,20295,20580,23982.0
2015-07-23,20438,20674,20342,20628,20968.0
2015-07-24,20626,20721,20201,20391,14756.0
2015-07-27,20342,20390,19965,20155,22979.0
2015-07-28,20153,20153,19680,20059,17743.0
2015-07-29,20106,20295,19822,19917,9305.0
2015-07-30,19917,20059,19160,19398,16768.0
2015-07-31,19160,19869,19065,19871,12712.0
2015-08-03,19869,20957,19728,20486,44979.0
2015-08-04,20532,20863,20248,20580,30202.0
2015-08-05,20674,20674,20342,20486,25728.0
2015-08-06,20815,21194,20438,20486,39045.0
2015-08-07,20484,21099,20438,20911,31616.0
2015-08-10,21194,21478,20721,20817,28326.0
2015-08-11,20911,21053,19965,19965,53888.0
2015-08-12,19869,20248,18544,19728,96626.0
2015-08-13,19775,20059,19586,19823,18053.0
2015-08-17,19822,20342,19822,20249,21975.0
2015-08-18,20153,20390,19586,20059,47615.0
2015-08-19,19869,20153,19254,19634,23399.0
2015-08-20,19349,19538,19017,19303,30936.0
2015-08-21,18592,18923,18025,18025,60244.0
2015-08-24,17598,18119,16983,17173,62263.0
2015-08-25,17220,17883,17125,17505,32934.0
2015-08-26,17646,18734,17410,18735,38130.0
2015-08-27,19065,21005,18876,19823,206807.0
2015-08-28,19822,20626,19538,20107,53065.0
2015-08-31,20153,20911,19965,20769,68077.0
2015-09-01,20768,21384,20626,20628,56144.0
2015-09-02,20153,21384,20106,21337,68926.0
2015-09-03,21478,22377,21289,22189,98822.0
2015-09-04,22235,22235,20911,21479,38458.0
2015-09-07,21384,22045,20863,21432,33374.0
2015-09-08,21951,22519,21384,22141,45145.0
2015-09-09,22519,22755,22046,22472,57642.0
2015-09-10,22188,22708,22093,22614,28347.0
2015-09-11,22661,22803,22235,22709,28692.0
2015-09-14,22755,22755,21951,22094,28556.0
2015-09-15,21903,22708,21903,22472,19077.0
2015-09-16,22472,22661,22188,22520,31785.0
2015-09-17,22661,22708,22046,22709,34528.0
2015-09-18,22708,22803,22424,22426,24870.0
2015-09-21,22235,22519,22046,22378,23290.0
2015-09-22,22424,22614,22424,22472,14769.0
2015-09-23,22377,22566,22282,22283,12089.0
2015-09-24,22282,22755,22188,22614,26253.0
2015-09-25,22614,23370,22472,23372,21157.0
2015-09-30,23039,23512,23039,23466,19389.0
2015-10-01,23465,23843,23370,23608,23528.0
2015-10-02,23702,23702,23465,23561,6796.0
2015-10-05,23654,23797,23370,23608,19177.0
2015-10-06,23607,23749,23228,23324,12077.0
2015-10-07,23323,23465,22992,23041,10446.0
2015-10-08,23039,23228,22708,23041,18343.0
2015-10-12,22897,23087,22755,22757,7505.0
2015-10-13,22755,22755,22046,22472,27553.0
2015-10-14,22424,22519,21999,22378,13569.0
2015-10-15,22519,22566,21999,22567,15616.0
2015-10-16,22424,22566,21951,22378,24276.0
2015-10-19,22377,22424,22093,22330,9283.0
2015-10-20,22235,22472,21999,22426,23257.0
2015-10-21,22424,22472,21999,22094,12212.0
2015-10-22,22093,22235,21620,21999,15765.0
2015-10-23,22140,22282,21999,22189,4967.0
2015-10-26,22188,22377,21951,22236,11638.0
2015-10-27,22235,22235,21999,22189,3466.0
2015-10-28,22235,22235,21809,21953,8067.0
2015-10-29,23702,24601,22519,22757,98534.0
2015-10-30,22945,23323,22519,23230,39379.0
2015-11-02,23512,23607,23039,23135,18329.0
2015-11-03,23134,23512,22945,23372,32489.0
2015-11-04,23512,23749,23276,23514,24421.0
2015-11-05,23654,23985,23276,23797,30334.0
2015-11-06,23797,24506,23323,23797,28420.0
2015-11-09,23797,23891,23323,23608,20676.0
2015-11-10,23607,23607,22424,22662,23790.0
2015-11-11,22897,22897,22140,22614,22002.0
2015-11-12,22519,23181,22330,22757,20629.0
2015-11-13,22424,22803,22235,22709,13742.0
2015-11-16,22519,22614,22188,22189,24237.0
2015-11-17,22424,23276,22330,23277,43522.0
2015-11-18,23276,24601,23039,24270,76163.0
2015-11-19,24601,25500,24458,25264,98566.0
2015-11-20,25358,27581,25121,26021,109419.0
2015-11-23,26398,26493,25641,26210,23645.0
2015-11-24,26209,27771,25925,27298,69851.0
2015-11-25,27723,28386,27250,28386,90983.0
2015-11-26,28196,28386,27723,28055,36246.0
2015-11-27,28196,28622,27108,27677,46012.0
2015-11-30,28007,29757,27675,29617,87264.0
2015-12-01,29994,30988,29521,30847,63209.0
2015-12-02,30988,30988,29805,29805,31310.0
2015-12-03,29805,30278,29190,29332,28348.0
2015-12-04,29142,29947,28859,29759,27804.0
2015-12-07,30420,30420,28669,28859,29872.0
2015-12-08,28859,29142,28433,28859,26532.0
2015-12-09,29095,29947,28480,28481,22811.0
2015-12-10,28102,28859,28007,28813,16404.0
2015-12-11,28906,29332,28527,29190,24467.0
2015-12-14,28763,28763,26588,27062,52204.0
2015-12-15,27202,27675,26067,26873,32629.0
2015-12-16,26966,27629,26777,27440,24375.0
2015-12-17,27629,28386,27108,28150,24473.0
2015-12-18,28102,28338,27298,28150,30523.0
2015-12-21,27723,28906,27629,28150,39418.0
2015-12-22,28386,28433,27675,28434,25049.0
2015-12-23,28290,29757,27959,29380,24362.0
2015-12-24,29379,29379,28906,29144,11688.0
2015-12-28,29095,29142,28433,28907,19125.0
2015-12-29,28575,29284,27865,28907,15414.0
2015-12-30,28433,28811,28149,28150,12478.0
2016-01-04,28102,28149,27013,27014,15219.0
2016-01-05,26588,27865,26588,27866,15518.0
2016-01-06,27865,28007,27108,27156,14370.0
2016-01-07,27108,27344,25594,26021,31577.0
2016-01-08,25736,26825,25594,26210,21514.0
2016-01-11,26446,26682,25736,26304,17642.0
2016-01-12,26067,26446,25831,25879,8955.0
2016-01-13,25878,26256,24837,25312,36301.0
2016-01-14,24885,25310,24316,24885,16395.0
2016-01-15,24885,25358,24364,24507,15880.0
2016-01-18,24412,24885,23891,24791,17102.0
2016-01-19,24789,24885,23985,24318,26792.0
2016-01-20,24175,24695,22708,23277,25339.0
2016-01-21,23512,23512,22803,23182,12304.0
2016-01-22,23512,24412,23228,24412,16062.0
2016-01-25,24601,24885,24175,24318,10254.0
2016-01-26,24270,24316,23560,23703,10530.0
2016-01-27,23749,24885,23749,24460,29602.0
2016-01-28,24222,24222,22850,23087,64003.0
2016-01-29,23134,23134,21715,21763,63513.0
2016-02-01,21999,22140,21384,21526,40716.0
2016-02-02,21526,21667,21289,21526,40840.0
2016-02-03,21289,21336,20626,20911,56550.0
2016-02-04,21053,21194,20721,20769,41491.0
2016-02-05,20815,20911,20059,20532,61325.0
2016-02-11,19965,21099,19680,21101,68779.0
2016-02-12,20721,21572,20153,21148,76969.0
2016-02-15,21526,21999,21194,21384,39240.0
2016-02-16,21572,22614,21430,22283,62661.0
2016-02-17,22566,22945,22235,22520,61440.0
2016-02-18,22945,23134,22566,23087,33491.0
2016-02-19,23087,23228,22803,22945,28064.0
2016-02-22,23228,23323,22803,22899,28454.0
2016-02-23,23134,23134,22661,22757,19206.0
2016-02-24,22850,23181,22377,22709,53107.0
2016-02-25,22708,23087,22140,22189,31755.0
2016-02-26,22472,22803,22377,22472,22584.0
2016-02-29,22708,22708,22046,22094,17736.0
2016-03-02,22282,22330,21526,21526,44422.0
2016-03-03,21526,21857,21194,21716,42651.0
2016-03-04,21999,22992,21999,22993,90132.0
2016-03-07,23087,23276,22519,22520,45087.0
2016-03-08,22661,23370,22472,23372,57012.0
2016-03-09,23228,23939,23087,23324,51806.0
2016-03-10,23276,23607,22897,23230,38047.0
2016-03-11,23323,23560,23039,23372,14151.0
2016-03-14,23560,23560,22614,22614,48201.0
2016-03-15,22424,23181,22235,22851,33024.0
2016-03-16,22803,23181,22377,22614,19435.0
2016-03-17,22614,22850,22235,22757,35812.0
2016-03-18,23039,23276,22566,22614,36129.0
2016-03-21,22945,22992,22708,22757,23813.0
2016-03-22,22897,22945,22330,22330,43446.0
2016-03-23,22566,22803,22235,22567,23025.0
2016-03-24,22424,22803,22424,22709,8766.0
2016-03-25,22708,22992,22377,22945,15587.0
2016-03-28,23087,23087,22424,22520,29696.0
2016-03-29,22472,22614,22235,22472,22322.0
2016-03-30,22472,22614,22282,22472,30782.0
2016-03-31,22519,22661,21478,21716,79472.0
2016-04-01,21809,22330,21620,22189,42105.0
2016-04-04,21999,22661,21999,22614,21863.0
2016-04-05,22850,22945,22614,22803,22810.0
2016-04-06,22614,22850,22472,22803,18868.0
2016-04-07,22992,23370,22755,23324,42225.0
2016-04-08,23181,25594,23134,25500,138713.0
2016-04-11,25452,26493,25121,26400,65474.0
2016-04-12,26020,26304,25500,25548,51942.0
2016-04-14,25358,25925,25074,25453,29807.0
2016-04-15,25358,26020,24885,25737,32774.0
2016-04-18,25925,25925,24979,24980,24036.0
2016-04-19,25074,25689,24979,25075,26493.0
2016-04-20,25121,25404,24837,25312,19693.0
2016-04-21,25547,25831,24979,25831,25179.0
2016-04-22,25878,25878,25168,25312,30268.0
2016-04-25,25074,25216,24743,25027,25616.0
2016-04-26,25358,25547,23181,24649,147836.0
2016-04-27,24648,25358,24458,25264,33697.0
2016-04-28,25736,25736,24789,24838,21877.0
2016-04-29,24789,25074,24316,24602,27746.0
2016-05-02,24885,25452,24648,24838,47757.0
2016-05-03,25121,25121,24553,24649,18890.0
2016-05-04,24695,24979,24412,24554,15132.0
2016-05-09,24458,24837,24364,24507,22889.0
2016-05-10,24412,24931,24364,24838,23583.0
2016-05-11,25027,25452,24553,25453,27218.0
2016-05-12,25452,25594,25074,25406,16420.0
2016-05-13,25263,25689,24979,24980,17159.0
2016-05-16,24979,24979,23939,23987,30485.0
2016-05-17,23985,24270,23702,24081,23704.0
2016-05-18,24222,24743,23843,24649,27999.0
2016-05-19,24364,24601,23749,23891,25782.0
2016-05-20,23702,24033,23134,23230,30009.0
2016-05-23,23181,23512,22755,22851,15688.0
2016-05-24,22755,22803,22330,22472,21744.0
2016-05-25,22566,23134,22424,23041,23989.0
2016-05-26,23134,24033,22897,23230,40241.0
2016-05-27,23465,23843,22850,22993,21141.0
2016-05-30,23087,23134,22566,22614,6852.0
2016-05-31,22614,22992,22424,22709,12285.0
2016-06-01,22566,23087,22519,22993,12690.0
2016-06-02,22803,23418,22803,22899,11021.0
2016-06-03,22850,23181,22424,22993,25255.0
2016-06-07,23134,23228,22755,22851,16515.0
2016-06-08,22897,23087,22614,22709,14533.0
2016-06-09,22803,22803,22472,22662,15710.0
2016-06-10,22661,22708,22377,22520,9321.0
2016-06-13,22282,22424,21762,21857,32292.0
2016-06-14,21951,22140,21715,21763,13203.0
2016-06-15,21715,22093,21667,21668,12579.0
2016-06-16,21762,21903,21147,21195,20133.0
2016-06-17,21289,21715,21194,21526,4784.0
2016-06-20,21572,21903,21478,21526,10901.0
2016-06-21,21526,21667,21384,21526,6690.0
2016-06-22,21572,21857,21384,21716,4862.0
2016-06-23,21715,21715,21194,21574,16192.0
2016-06-24,21667,21809,20011,20059,47861.0
2016-06-27,19444,19822,19302,19586,50761.0
2016-06-28,19396,20153,19396,20155,20392.0
2016-06-29,20248,20863,20059,20817,17170.0
2016-06-30,20863,21572,20863,21432,15220.0
2016-07-01,21384,21999,21289,21574,24691.0
2016-07-04,21384,22472,21384,22094,22441.0
2016-07-05,22424,22424,21667,21668,5338.0
2016-07-06,21667,22140,21194,21953,21217.0
2016-07-07,21951,22330,21478,21621,26330.0
2016-07-08,21667,21809,21526,21716,11548.0
2016-07-11,21903,22046,21572,21905,15203.0
2016-07-12,21809,22566,21572,22567,22120.0
2016-07-13,22377,22708,21999,21999,19815.0
2016-07-14,21999,22235,21762,21810,9880.0
2016-07-15,21857,22188,21572,21763,14553.0
2016-07-18,22093,22424,21526,22094,14933.0
2016-07-19,22093,22282,21809,21810,7791.0
2016-07-20,21809,21999,21620,21668,8942.0
2016-07-21,21999,21999,21430,21479,21650.0
2016-07-22,21478,21999,21478,21857,8111.0
2016-07-25,21857,21903,21526,21716,9048.0
2016-07-26,21809,22046,21526,21953,8692.0
2016-07-27,21951,22093,20721,20864,82396.0
2016-07-28,20863,20863,20342,20391,31293.0
2016-07-29,20484,20532,19869,19965,25434.0
2016-08-01,20059,20295,19680,20013,22812.0
2016-08-02,20153,20153,19586,19681,26358.0
2016-08-03,19680,19775,19349,19540,15150.0
2016-08-04,19586,19680,19302,19540,15199.0
2016-08-05,19586,19586,19349,19398,16096.0
2016-08-08,19444,19775,19444,19728,19786.0
2016-08-09,19538,19917,19491,19871,18112.0
2016-08-10,19917,19965,19633,19634,19615.0
2016-08-11,19728,19965,18971,19398,41845.0
2016-08-12,19302,19680,19302,19492,10941.0
2016-08-16,19491,19538,19160,19208,17416.0
2016-08-17,19302,19349,19017,19113,21345.0
2016-08-18,19113,19160,18923,18971,17564.0
2016-08-19,19113,19160,18971,19067,16680.0
2016-08-22,18923,19017,18544,18546,23522.0
2016-08-23,18544,18544,17929,18025,38931.0
2016-08-24,17977,18119,17693,17742,23935.0
2016-08-25,17646,18544,17646,18262,20009.0
2016-08-26,18213,18734,18167,18546,13448.0
2016-08-29,18544,18734,17977,18167,26795.0
2016-08-30,17977,18167,17504,17600,23412.0
2016-08-31,17646,17693,16794,16985,43757.0
2016-09-01,16794,16983,16700,16843,30537.0
2016-09-02,16842,17315,16842,17079,16575.0
2016-09-05,17031,17504,17031,17458,12536.0
2016-09-06,17456,18119,17456,18025,23177.0
2016-09-07,18025,18071,17410,17931,35273.0
2016-09-08,17788,17883,17315,17410,37650.0
2016-09-09,17504,17504,16700,16890,42280.0
2016-09-12,16842,17362,16747,16985,11583.0
2016-09-13,17125,17362,17031,17268,5300.0
2016-09-19,17315,17315,17079,17316,6416.0
2016-09-20,17173,17315,17031,17268,6519.0
2016-09-21,17267,17315,17125,17221,7017.0
2016-09-22,17220,17740,17220,17742,12099.0
2016-09-23,17835,17883,17693,17742,10178.0
2016-09-26,17740,18071,17646,18025,11602.0
2016-09-27,18025,18025,17693,17931,7761.0
2016-09-28,17883,18071,17740,17789,10377.0
2016-09-29,17977,18025,17693,17978,13938.0
2016-09-30,17788,17929,17504,17505,22269.0
2016-10-04,17835,17883,17552,17694,8438.0
2016-10-05,17693,17835,17456,17600,10201.0
2016-10-06,17552,17693,17267,17363,11247.0
2016-10-07,17362,17598,17315,17316,11986.0
2016-10-10,17315,17456,17267,17316,8159.0
2016-10-11,17456,17598,17267,17600,10650.0
2016-10-12,17552,17693,17410,17505,6664.0
2016-10-13,17410,17552,17079,17268,7574.0
2016-10-14,17267,17315,17079,17268,7366.0
2016-10-17,17267,17267,17031,17031,10600.0
2016-10-18,16936,17079,16889,17031,13111.0
2016-10-19,17031,17125,16889,17031,12033.0
2016-10-20,17031,17031,16700,17031,26850.0
2016-10-21,17031,17267,16558,16606,38132.0
2016-10-24,16652,16936,16558,16700,25468.0
2016-10-25,16700,16794,16085,16370,43888.0
2016-10-26,16179,16368,15943,15943,31124.0
2016-10-27,16037,16416,15990,16370,15850.0
2016-10-28,16368,16510,16085,16370,12045.0
2016-10-31,16463,17079,16227,16843,29817.0
2016-11-01,16558,16652,16227,16227,15662.0
2016-11-02,16085,16227,15943,16181,10357.0
2016-11-03,15895,16368,15895,16322,12497.0
2016-11-04,16321,16416,16085,16322,11800.0
2016-11-07,16321,16700,16179,16700,6110.0
2016-11-08,16700,16936,16510,16937,9484.0
2016-11-09,16605,17031,16085,16322,17252.0
2016-11-10,16558,17031,16558,16795,13036.0
2016-11-11,16652,17079,16652,17079,14934.0
2016-11-14,17079,17125,16842,17127,8278.0
2016-11-15,17079,17079,16842,16843,8094.0
2016-11-16,16889,17031,16700,16937,6586.0
2016-11-17,17031,17125,16936,17031,6651.0
2016-11-18,17031,17125,16842,17031,5253.0
2016-11-21,16889,17031,16842,16937,10860.0
2016-11-22,17125,17125,16652,16843,14228.0
2016-11-23,16842,16936,16747,16843,6527.0
2016-11-24,16983,16983,16463,16654,8463.0
2016-11-25,16652,16747,16321,16748,4483.0
2016-11-28,16747,16747,16558,16654,2894.0
2016-11-29,16558,16889,16321,16890,5548.0
2016-11-30,16700,17079,16700,17031,8048.0
2016-12-01,17031,17125,16842,17031,7247.0
2016-12-02,17031,17220,16842,17127,10833.0
2016-12-05,17079,17079,16085,16512,7669.0
2016-12-06,16368,16747,16368,16654,5075.0
2016-12-07,16652,16983,16321,16843,12264.0
2016-12-08,16842,16983,16700,16748,5146.0
2016-12-09,16747,16889,16463,16558,4953.0
2016-12-12,16605,17267,16510,17221,11035.0
2016-12-13,17079,17267,16936,17268,11450.0
2016-12-14,17267,17646,17031,17600,14208.0
2016-12-15,17362,17977,17362,17931,26177.0
2016-12-16,17835,17977,17646,17836,9606.0
2016-12-19,17929,17977,17646,17742,8928.0
2016-12-20,17740,17929,17456,17836,8913.0
2016-12-21,17977,17977,17646,17836,6972.0
2016-12-22,17977,17977,17552,17789,10012.0
2016-12-23,17883,18119,17646,18073,17049.0
2016-12-26,18071,18213,17977,18025,8679.0
2016-12-27,18025,18213,17977,18167,13736.0
2016-12-28,18119,18167,17835,18120,7580.0
2016-12-29,18119,18167,17883,18167,6670.0
2017-01-02,18167,18213,18025,18025,7672.0
2017-01-03,18025,18403,17977,18309,12572.0
2017-01-04,18308,18592,18213,18309,14237.0
2017-01-05,18544,18544,18167,18404,4967.0
2017-01-06,18308,18356,18071,18073,11161.0
2017-01-09,18071,18403,18025,18215,9124.0
2017-01-10,18071,18403,18025,18262,8830.0
2017-01-11,18261,18356,18119,18262,13264.0
2017-01-12,18261,18356,17977,17978,6166.0
2017-01-13,17883,18025,17740,17931,7505.0
2017-01-16,17788,17883,17646,17694,8930.0
2017-01-17,17929,17977,17552,17931,6597.0
